id,category,heading,content,source_url
05-主星-025,05-主星,太阴星特性,"论审美，紫微斗数里无出其右。作为紫微斗数里女性代表的太阴星，婉约、文艺就成了太阴星的标签。喜欢安静、干净的环境，有着非常独到的审美眼光。太阴星和天同星一样，不喜欢与人争斗，虽然亲和力没有天同星那么的强，但是在紫微斗数里也是名列前茅的存在。

太阴星的艺术天赋比较高，但是心理承受能力不是特别强大，很容易受到外界环境的影响。太阴星也喜欢照顾人，和太阳星强势的（我不要你觉得，我要我觉得）照顾人不同，太阴星的照顾会让人有如沐春风的感觉，非常舒服。

情感，是太阴星最大的关卡，因为太阴星感情丰富又喜欢浪漫，大多数情况又比较多愁善感，导致太阴星常常在感情上举棋不定，进退两难。当感情度过新鲜感而归于平淡以后，就是太阴最大的挑战。",https://iztro.com/learn/major-star
05-主星-026,05-主星,太阴星组合,"---

#### 天同太阴 （命宫出现概率≈2.71%）

见 [天同太阴](#天同太阴)

#### 太阳太阴 （命宫出现概率≈2.89%）

见 [太阳太阴](#太阳太阴)

#### 天机太阴 （命宫出现概率≈2.83%）

见 [天机太阴](#天机太阴)",https://iztro.com/learn/major-star
05-主星-027,05-主星,贪狼星 （命宫出现概率≈4.18%）,"<table class=""star-card"">
  <tr>
    <td>阴阳</td>
    <td>阳 🌕</td>
    <td>五行</td>
    <td>甲木(气为水 🌊) 🪵</td>
    <td>斗分</td>
    <td>北斗第一星</td>
  </tr>
  <tr>
    <td>化气</td>
    <td>桃花</td>
    <td>五行色</td>
    <td>青色</td>
    <td>能量色</td>
    <td>赤蓝光</td>
  </tr>
  <tr>
    <td>职业</td>
    <td>子女主</td>
    <td>职务</td>
    <td>欲望，物质</td>
    <td>别号</td>
    <td>桃花星，交际星，标准星，才艺星，赌星（闹财星），武术星，宗教星，幻想星</td>
  </tr> 
</table>",https://iztro.com/learn/major-star
05-主星-028,05-主星,贪狼星特性,"众所周知，贪狼是紫微斗数里的第一桃花星。桃花星的本质，其实是`社交` 和 `受欢迎`，而不是很多人理解的男女之情。贪狼星还有另一个广为人知的特性就是代表 `欲望`。这里的 `欲望`，也经常被人理解为 `男欢女爱`。这是对贪狼星最大的误解。贪狼星的欲望取决于他对什么东西感兴趣。他会对感兴趣的东西深究到底，想方设法的去探索，去研究。它是人类欲望的源头，人有了欲望，才会去奋斗，才会去拼搏。

贪狼是一颗充满好奇心的星曜，他热爱思考，对感兴趣的事情有着非常浓烈的热情。当贪狼星喜欢上一个人、一个东西或者一件事的时候，他比较容易会上瘾。假如这种特质用在正确的地方，贪狼星的成就是不可限量的。

但是，贪狼星的赌性非常的强，有着一颗 `搏一搏，单车变摩托` 的心，这也导致贪狼星的人生可以过得非常精彩，成败不一。他有种不甘平凡，不服输，不怕输的精神。所以如果你命宫是贪狼星，请一定要增加自己知识的广度，避免涉足自己不了解的行业，以免孤注一掷给自己带来不可挽回的后果。",https://iztro.com/learn/major-star
05-主星-029,05-主星,贪狼星组合,"---

#### 紫微贪狼 （命宫出现概率≈2.83%）

见 [紫微贪狼](#紫微贪狼)

#### 武曲贪狼 （命宫出现概率≈2.71%）

见 [武曲贪狼](#武曲贪狼)

#### 廉贞贪狼 （命宫出现概率≈2.77%）

见 [廉贞贪狼](#廉贞贪狼)",https://iztro.com/learn/major-star
05-主星-030,05-主星,巨门星 （命宫出现概率≈4.25%）,"<table class=""star-card"">
  <tr>
    <td>阴阳</td>
    <td>阴 🌑</td>
    <td>五行</td>
    <td>癸水 🌊 | 己土 ⛰️ (藏金 🪙、木 🪵) </td>
    <td>斗分</td>
    <td>北斗第二星</td>
  </tr>
  <tr>
    <td>化气</td>
    <td>暗</td>
    <td>五行色</td>
    <td>褐色</td>
    <td>能量色</td>
    <td>灰光（影子）</td>
  </tr>
  <tr>
    <td>职业</td>
    <td>疾厄主</td>
    <td>职务</td>
    <td>是非，疑惑，挑剔，口舌</td>
    <td>别号</td>
    <td>口舌星，代沟星，中药星，挑剔星，谣言星，法律星，宗教星</td>
  </tr> 
</table>",https://iztro.com/learn/major-star
05-主星-031,05-主星,巨门星特性,"巨门星有一颗八卦之魂，对东家长西家短的事情特别感兴趣。如果说 [`天机星`](#天机星) 是脑快的话，那巨门星就是嘴快，但是嘴快不一定是话多。他受四化星的影响特别大，当巨门 `化权` 的时候，会使言语变得有公信力，有“权威性”，会让人觉得他说的话可信度高。所以语言就是他的武器，滔滔雄辩，万夫莫敌。

但是，当巨门 `化忌` 的时候，说话就不是很讨喜了，会给人一种语言上的”压迫感“，因为就算你觉得他说得没道理，你也说不过他。但是有一种情况，那就是和 [`天同星`](#天同星) 在一起的时候，反而容易变得沉默寡言，因为天同没有争强好胜之心，而化忌的巨门又刚好容易出口伤人，所以为了避免这种情况，会选择少说话或者不说话。

从巨门星的五行属性可以看出，巨门星是一颗多属性的星曜。在紫微斗数里大多数星曜都只有一种属性，少数有两种属性（[`贪狼星`](#贪狼星) 和 [`擎羊星`](06-辅星.md#擎羊星)），就像火影忍者里面的血继界限一样，而唯独巨门星，有着4中五行属性，就像火影忍者里面的血继淘汰一样。

巨门星化气为 `暗` 有两层含义，一是像黑洞一样喜欢吸收外界的信息，这也是巨门星八卦之魂的来源。二是不太喜欢和别人掏心掏肺，喜欢把真实的自己藏起来。可能很多人看了巨门星的特质，都会觉得巨门星不太容易相处。其实刚好相反，巨门星非常热心肠，很喜欢关心照顾别人。化气为暗的巨门其实非常缺乏安全感，因为他自己都无法看清自己的内心。",https://iztro.com/learn/major-star
05-主星-032,05-主星,巨门星组合,"---

#### 天同巨门 （命宫出现概率≈2.54%）

见 [天同巨门](#天同巨门)

#### 天机巨门 （命宫出现概率≈2.88%）

见 [天机巨门](#天机巨门)

#### 太阳巨门 （命宫出现概率≈2.71%）

见 [太阳巨门](#太阳巨门)",https://iztro.com/learn/major-star
05-主星-033,05-主星,天相星 （命宫出现概率≈4.15%）,"<table class=""star-card"">
  <tr>
    <td>阴阳</td>
    <td>阳 🌕</td>
    <td>五行</td>
    <td>壬水 🌊</td>
    <td>斗分</td>
    <td>南斗第五星</td>
  </tr>
  <tr>
    <td>化气</td>
    <td>印</td>
    <td>五行色</td>
    <td>黑色</td>
    <td>能量色</td>
    <td>绿白光</td>
  </tr>
  <tr>
    <td>职业</td>
    <td>官禄主</td>
    <td>职务</td>
    <td>辅佐，慈爱，服务，文凭</td>
    <td>别号</td>
    <td>印星，文凭星，马屁星，寿星（加禄存），辅星，衣食星，细姨星</td>
  </tr> 
</table>",https://iztro.com/learn/major-star
05-主星-034,05-主星,天相星特性,"说到天相星，那就应该想到左右逢源，八面玲珑。在知人善用这一块上，天相星无疑是群星中的佼佼者。由于天相星的迁移宫一定是 [`破军星`](#破军星)，所以天相星表面上看起来挺强硬的。但是由于他“和事佬”的个性，使得熟络以后会有比较大的反差，你会看到天相不拘一格的外壳下那细腻的处事风格。他们总是能在合适的场合做合适的事情，让人看起来是那么的自然。

天相星的执行力和 [`亮度`](04-星曜系统.md#星曜的亮度) 息息相关，亮度越高，执行力越强，反之则会变得犹豫不决，畏首畏尾。对于一个“丞相”而言，粉饰太平是他的基本技能，不管事情多么糟糕，天相星首先想到的是如何让它看起来没那么糟糕。这也让天相成为一颗很会找方法的星曜。

比起领导者，天相星更适合当一个组织者，他有一定的领导能力，兼具沟通技巧和规划能力，并且不会让人有距离感，是紫微斗数里为数不多的六边形战士。但是既然是六边形战士，就很难在某一项上特别突出，是一颗比较均衡的星曜。",https://iztro.com/learn/major-star
05-主星-035,05-主星,天相星组合,"---

#### 紫微天相 （命宫出现概率≈1.44%）

见 [紫微天相](#紫微天相)

#### 武曲天相 （命宫出现概率≈1.28%）

见 [武曲天相](#武曲天相)

#### 廉贞天相 （命宫出现概率≈1.46%）

见 [廉贞天相](#廉贞天相)",https://iztro.com/learn/major-star
05-主星-036,05-主星,天梁星 （命宫出现概率≈4.31%）,"<table class=""star-card"">
  <tr>
    <td>阴阳</td>
    <td>阳 🌕</td>
    <td>五行</td>
    <td>戊土 ⛰️</td>
    <td>斗分</td>
    <td>南斗第二星</td>
  </tr>
  <tr>
    <td>化气</td>
    <td>荫</td>
    <td>五行色</td>
    <td>黄色</td>
    <td>能量色</td>
    <td>正黄光</td>
  </tr>
  <tr>
    <td>职业</td>
    <td>父母主</td>
    <td>职务</td>
    <td>统帅、庇荫</td>
    <td>别号</td>
    <td>荫星，长辈星，状元星（阳梁昌禄格），医药星，赌气星，吹牛星，寿星</td>
  </tr> 
</table>",https://iztro.com/learn/major-star
05-主星-037,05-主星,天梁星特性,"说到天梁星，脑子里面应该浮现出一头牛的形象，因为天梁星也有 [`武曲星`](#武曲星) 一般的倔犟。但是和武曲星不同的是，天梁星喜欢与人打交道。天梁星与人相处的方式带着浓浓的江湖气，有着乔峰一般的豪气干云。当天梁星把你当兄弟而你跟他客客气气的时候，他反而会很不舒服。

天梁星的人，天然的就会给人一种“稳重”、“老成”的感觉。化气为 `荫` 的天梁，非常喜欢庇荫弱小，反而不太给比自己强势的人面子。也正是因为这些特质，让天梁显得格外清高。对于天同星来说，是不敢去争；对于天府星来说，是不想去争；对于天梁星来说，是不屑去争。

从上面的特征也不难看出，交友不慎对天梁的影响是非常巨大的，因为这种愿意为朋友两肋插刀的个性会让天梁星朋友看起来非常多，但现实社会是真正能为对方着想的朋友很少。所以如果你的命宫是天梁星，请一定记住，真正的朋友，是不会为了自身利益而陷你于不仁不义的境地的。假如你曾经被某个人背刺过，请不要给他找借口，以后远离他，不要让他有再来一次的机会。",https://iztro.com/learn/major-star
05-主星-038,05-主星,天梁星组合,"---

#### 天同天梁 （命宫出现概率≈2.77%）

见 [天同天梁](#天同天梁)

#### 天机天梁 （命宫出现概率≈2.72%）

见 [天机天梁](#天机天梁)

#### 太阳天梁 （命宫出现概率≈2.54%）

见 [太阳天梁](#太阳天梁)",https://iztro.com/learn/major-star
05-主星-039,05-主星,七杀星 （命宫出现概率≈4.18%）,"<table class=""star-card"">
  <tr>
    <td>阴阳</td>
    <td>阴 🌑</td>
    <td>五行</td>
    <td>辛金 🪙</td>
    <td>斗分</td>
    <td>南斗第六星</td>
  </tr>
  <tr>
    <td>化气</td>
    <td>肃杀</td>
    <td>五行色</td>
    <td>白色</td>
    <td>能量色</td>
    <td>黑光</td>
  </tr>
  <tr>
    <td>职业</td>
    <td>迁移主</td>
    <td>职务</td>
    <td>威猛，肃杀，变动</td>
    <td>别号</td>
    <td>死亡星，变动星，酷星</td>
  </tr> 
</table>",https://iztro.com/learn/major-star
